"Date","Price","Open","High","Low","Vol.","Change %"
"07/12/1991","328.62","328.62","328.62","328.62","","0.02%"
"07/11/1991","328.56","328.56","328.56","328.56","","-1.45%"
"07/10/1991","333.38","333.38","333.38","333.38","","0.34%"
"07/09/1991","332.25","332.25","332.25","332.25","","-1.79%"
"07/08/1991","338.31","338.31","338.31","338.31","","-1.02%"
"07/05/1991","341.78","341.78","341.78","341.78","","-0.31%"
"07/04/1991","342.85","342.85","342.85","342.85","","1.00%"
"07/03/1991","339.46","339.46","339.46","339.46","","-0.27%"
"07/02/1991","340.39","340.39","340.39","340.39","","-0.74%"
"07/01/1991","342.92","342.92","342.92","342.92","","-0.97%"
"06/28/1991","346.27","346.27","346.27","346.27","","-2.24%"
"06/27/1991","354.21","354.21","354.21","354.21","","-1.71%"
"06/26/1991","360.39","360.39","360.39","360.39","","-2.07%"
"06/25/1991","367.99","367.99","367.99","367.99","","-0.61%"
"06/24/1991","370.24","370.24","370.24","370.24","","-0.66%"
"06/21/1991","372.71","372.71","372.71","372.71","","-0.51%"
"06/20/1991","374.63","374.63","374.63","374.63","","0.19%"
"06/19/1991","373.92","373.92","373.92","373.92","","-0.28%"
"06/18/1991","374.96","374.96","374.96","374.96","","0.14%"
"06/17/1991","374.44","374.44","374.44","374.44","","-1.40%"
"06/14/1991","379.76","379.76","379.76","379.76","","-0.81%"
"06/13/1991","382.86","382.86","382.86","382.86","","-1.13%"
"06/12/1991","387.25","387.25","387.25","387.25","","-0.80%"
"06/11/1991","390.36","390.36","390.36","390.36","","-0.04%"
"06/10/1991","390.51","390.51","390.51","390.51","","-1.37%"
"06/07/1991","395.93","395.93","395.93","395.93","","0.08%"
"06/06/1991","395.63","395.63","395.63","395.63","","0.41%"
"06/05/1991","394.00","394.00","394.00","394.00","","-0.29%"
"06/04/1991","395.13","395.13","395.13","395.13","","-0.35%"
"06/03/1991","396.52","396.52","396.52","396.52","","-0.27%"
"05/31/1991","397.60","397.60","397.60","397.60","","-0.04%"
"05/30/1991","397.74","397.74","397.74","397.74","","0.31%"
"05/29/1991","396.51","396.51","396.51","396.51","","-0.34%"
"05/27/1991","397.87","397.87","397.87","397.87","","-1.21%"
"05/24/1991","402.74","402.74","402.74","402.74","","-0.19%"
"05/23/1991","403.50","403.50","403.50","403.50","","-0.79%"
"05/22/1991","406.70","406.70","406.70","406.70","","0.06%"
"05/21/1991","406.46","406.46","406.46","406.46","","0.11%"
"05/20/1991","406.02","406.02","406.02","406.02","","0.28%"
"05/17/1991","404.87","404.87","404.87","404.87","","0.45%"
"05/16/1991","403.06","403.06","403.06","403.06","","-0.42%"
"05/15/1991","404.78","404.78","404.78","404.78","","-0.04%"
"05/14/1991","404.94","404.94","404.94","404.94","","-0.49%"
"05/13/1991","406.93","406.93","406.93","406.93","","-0.18%"
"05/10/1991","407.68","407.68","407.68","407.68","","0.25%"
"05/08/1991","406.65","406.65","406.65","406.65","","0.03%"
"05/07/1991","406.53","406.53","406.53","406.53","","-0.26%"
"05/06/1991","407.58","407.58","407.58","407.58","","0.02%"
"05/03/1991","407.48","407.48","407.48","407.48","","-1.15%"
"05/02/1991","412.22","412.22","412.22","412.22","","-0.28%"
"05/01/1991","413.37","413.37","413.37","413.37","","-0.08%"
"04/30/1991","413.71","413.71","413.71","413.71","","-1.63%"
"04/29/1991","420.57","420.57","420.57","420.57","","-0.61%"
"04/26/1991","423.15","423.15","423.15","423.15","","-0.01%"
"04/25/1991","423.19","423.19","423.19","423.19","","0.30%"
"04/24/1991","421.91","421.91","421.91","421.91","","0.56%"
"04/23/1991","419.58","419.58","419.58","419.58","","0.97%"
"04/22/1991","415.55","415.55","415.55","415.55","","0.74%"
"04/12/1991","412.48","412.48","412.48","412.48","","0.17%"
"04/11/1991","411.78","411.78","411.78","411.78","","-0.07%"
"04/10/1991","412.07","412.07","412.07","412.07","","0.31%"
"04/09/1991","410.79","410.79","410.79","410.79","","0.67%"
"04/08/1991","408.06","408.06","408.06","408.06","","0.32%"
"04/05/1991","406.77","406.77","406.77","406.77","","0.16%"
"04/04/1991","406.12","406.12","406.12","406.12","","0.39%"
"04/03/1991","404.54","404.54","404.54","404.54","","0.11%"
"04/02/1991","404.10","404.10","404.10","404.10","","-0.73%"
"04/01/1991","407.09","407.09","407.09","407.09","","-0.25%"
"03/28/1991","408.11","408.11","408.11","408.11","","0.28%"
"03/27/1991","406.98","406.98","406.98","406.98","","0.93%"
"03/26/1991","403.23","403.23","403.23","403.23","","0.59%"
"03/25/1991","400.88","400.88","400.88","400.88","","0.66%"
"03/22/1991","398.24","398.24","398.24","398.24","","0.13%"
"03/21/1991","397.71","397.71","397.71","397.71","","-0.26%"
"03/20/1991","398.76","398.76","398.76","398.76","","0.15%"
"03/19/1991","398.15","398.15","398.15","398.15","","-0.18%"
"03/18/1991","398.87","398.87","398.87","398.87","","-0.54%"
"03/15/1991","401.03","401.03","401.03","401.03","","0.15%"
"03/14/1991","400.41","400.41","400.41","400.41","","0.41%"
"03/13/1991","398.78","398.78","398.78","398.78","","0.42%"
"03/12/1991","397.10","397.10","397.10","397.10","","-0.33%"
"03/11/1991","398.40","398.40","398.40","398.40","","2.14%"
"03/08/1991","390.05","390.05","390.05","390.05","","0.96%"
"03/07/1991","386.35","386.35","386.35","386.35","","1.03%"
"03/06/1991","382.41","382.41","382.41","382.41","","1.01%"
"03/05/1991","378.58","378.58","378.58","378.58","","-0.95%"
"03/04/1991","382.20","382.20","382.20","382.20","","-1.48%"
"03/01/1991","387.93","387.93","387.93","387.93","","-0.87%"
"02/28/1991","391.33","391.33","391.33","391.33","","-2.99%"
"02/27/1991","403.40","403.40","403.40","403.40","","-1.94%"
"02/26/1991","411.40","411.40","411.40","411.40","","-3.66%"
"02/25/1991","427.02","427.02","427.02","427.02","","1.79%"
"02/22/1991","419.53","419.53","419.53","419.53","","3.12%"
"02/21/1991","406.83","406.83","406.83","406.83","","2.69%"
"02/20/1991","396.18","396.18","396.18","396.18","","2.03%"
"02/19/1991","388.30","388.30","388.30","388.30","","0.75%"
"02/18/1991","385.40","385.40","385.40","385.40","","0.82%"
"02/15/1991","382.27","382.27","382.27","382.27","","-0.04%"
"02/14/1991","382.44","382.44","382.44","382.44","","0.31%"
"02/13/1991","381.24","381.24","381.24","381.24","","0.00%"
"02/11/1991","381.23","381.23","381.23","381.23","","-0.01%"
"02/08/1991","381.27","381.27","381.27","381.27","","-0.27%"
"02/07/1991","382.30","382.30","382.30","382.30","","0.34%"
"02/06/1991","381.00","381.00","381.00","381.00","","-0.47%"
"02/05/1991","382.78","382.78","382.78","382.78","","-0.28%"
"02/04/1991","383.87","383.87","383.87","383.87","","0.06%"
"02/01/1991","383.63","383.63","383.63","383.63","","0.16%"
"01/31/1991","383.02","383.02","383.02","383.02","","-0.36%"
"01/30/1991","384.40","384.40","384.40","384.40","","-0.18%"
"01/29/1991","385.10","385.10","385.10","385.10","","0.07%"
"01/28/1991","384.84","384.84","384.84","384.84","","0.16%"
"01/25/1991","384.21","384.21","384.21","384.21","","-0.20%"
"01/24/1991","384.98","384.98","384.98","384.98","","-0.54%"
"01/23/1991","387.08","387.08","387.08","387.08","","-0.10%"
"01/22/1991","387.47","387.47","387.47","387.47","","-0.42%"
"01/21/1991","389.12","389.12","389.12","389.12","","-1.04%"
"01/18/1991","393.19","393.19","393.19","393.19","","0.91%"
"01/17/1991","389.64","389.64","389.64","389.64","","0.11%"
"01/16/1991","389.22","389.22","389.22","389.22","","-0.33%"
"01/15/1991","390.51","390.51","390.51","390.51","","-0.17%"
"01/14/1991","391.17","391.17","391.17","391.17","","-0.91%"
"01/11/1991","394.77","394.77","394.77","394.77","","-0.66%"
"01/10/1991","397.38","397.38","397.38","397.38","","-0.44%"
"01/09/1991","399.13","399.13","399.13","399.13","","-0.63%"
"01/08/1991","401.65","401.65","401.65","401.65","","-0.78%"
"01/07/1991","404.82","404.82","404.82","404.82","","-0.90%"
"01/04/1991","408.49","408.49","408.49","408.49","","-0.01%"
"01/03/1991","408.54","408.54","408.54","408.54","","-2.21%"
"12/28/1990","417.79","417.79","417.79","417.79","","1.75%"
"12/27/1990","410.62","410.62","410.62","410.62","","1.68%"
"12/26/1990","403.84","403.84","403.84","403.84","","0.84%"
"12/21/1990","400.46","400.46","400.46","400.46","","0.56%"
"12/20/1990","398.24","398.24","398.24","398.24","","0.09%"
"12/19/1990","397.87","397.87","397.87","397.87","","-0.09%"
"12/18/1990","398.22","398.22","398.22","398.22","","0.76%"
"12/17/1990","395.21","395.21","395.21","395.21","","1.23%"
"12/14/1990","390.41","390.41","390.41","390.41","","1.11%"
"12/13/1990","386.12","386.12","386.12","386.12","","0.64%"
"12/12/1990","383.66","383.66","383.66","383.66","","0.57%"
"12/11/1990","381.49","381.49","381.49","381.49","","0.77%"
"12/10/1990","378.58","378.58","378.58","378.58","","-0.56%"
"12/07/1990","380.72","380.72","380.72","380.72","","-0.07%"
"12/06/1990","380.97","380.97","380.97","380.97","","2.63%"
"12/05/1990","371.20","371.20","371.20","371.20","","-1.35%"
"12/04/1990","376.29","376.29","376.29","376.29","","-0.48%"
"12/03/1990","378.12","378.12","378.12","378.12","","-1.07%"
"11/30/1990","382.20","382.20","382.20","382.20","","-0.68%"
"11/29/1990","384.80","384.80","384.80","384.80","","-0.67%"
"11/28/1990","387.38","387.38","387.38","387.38","","-0.28%"
"11/27/1990","388.47","388.47","388.47","388.47","","-0.31%"
"11/26/1990","389.66","389.66","389.66","389.66","","-0.34%"
"11/23/1990","390.99","390.99","390.99","390.99","","0.24%"
"11/22/1990","390.04","390.04","390.04","390.04","","-0.48%"
"11/21/1990","391.93","391.93","391.93","391.93","","0.04%"
"11/20/1990","391.79","391.79","391.79","391.79","","-0.87%"
"11/19/1990","395.21","395.21","395.21","395.21","","-0.83%"
"11/16/1990","398.52","398.52","398.52","398.52","","-0.11%"
"11/15/1990","398.95","398.95","398.95","398.95","","-0.88%"
"11/14/1990","402.51","402.51","402.51","402.51","","-0.96%"
"11/13/1990","406.42","406.42","406.42","406.42","","-0.62%"
"11/12/1990","408.97","408.97","408.97","408.97","","-0.74%"
"11/09/1990","412.03","412.03","412.03","412.03","","-0.19%"
"11/08/1990","412.83","412.83","412.83","412.83","","-0.41%"
"11/07/1990","414.51","414.51","414.51","414.51","","-0.14%"
"11/06/1990","415.08","415.08","415.08","415.08","","-0.37%"
"11/05/1990","416.62","416.62","416.62","416.62","","-0.74%"
"11/02/1990","419.73","419.73","419.73","419.73","","0.81%"
"11/01/1990","416.34","416.34","416.34","416.34","","-0.04%"
"10/31/1990","416.49","416.49","416.49","416.49","","-3.30%"
"10/30/1990","430.69","430.69","430.69","430.69","","-4.97%"
"10/29/1990","453.23","453.23","453.23","453.23","","3.53%"
"10/26/1990","437.76","437.76","437.76","437.76","","4.83%"
"10/25/1990","417.58","417.58","417.58","417.58","","2.07%"
"10/24/1990","409.13","409.13","409.13","409.13","","0.99%"
"10/23/1990","405.11","405.11","405.11","405.11","","-0.63%"
"10/22/1990","407.68","407.68","407.68","407.68","","2.70%"
"10/19/1990","396.98","396.98","396.98","396.98","","-0.40%"
"10/18/1990","398.56","398.56","398.56","398.56","","-2.20%"
"10/17/1990","407.54","407.54","407.54","407.54","","-1.74%"
"10/16/1990","414.75","414.75","414.75","414.75","","-1.07%"
"10/15/1990","419.24","419.24","419.24","419.24","","-1.45%"
"10/12/1990","425.40","425.40","425.40","425.40","","-0.74%"
"10/11/1990","428.56","428.56","428.56","428.56","","-1.14%"
"10/10/1990","433.50","433.50","433.50","433.50","","-1.87%"
"10/09/1990","441.77","441.77","441.77","441.77","","-1.02%"
"10/08/1990","446.34","446.34","446.34","446.34","","-0.83%"
"10/05/1990","450.06","450.06","450.06","450.06","","-0.57%"
"10/04/1990","452.62","452.62","452.62","452.62","","-0.94%"
"10/03/1990","456.90","456.90","456.90","456.90","","-0.80%"
"10/02/1990","460.58","460.58","460.58","460.58","","-1.69%"
"10/01/1990","468.50","468.50","468.50","468.50","","0.00%"
"09/28/1990","468.51","468.51","468.51","468.51","","3.08%"
"09/27/1990","454.51","454.51","454.51","454.51","","-2.10%"
"09/26/1990","464.25","464.25","464.25","464.25","","-2.75%"
"09/25/1990","477.38","477.38","477.38","477.38","","-3.35%"
"09/24/1990","493.94","493.94","493.94","493.94","","-1.27%"
"09/21/1990","500.30","500.30","500.30","500.30","","-0.08%"
"09/20/1990","500.69","500.69","500.69","500.69","","-1.26%"
"09/19/1990","507.07","507.07","507.07","507.07","","-1.57%"
"09/18/1990","515.14","515.14","515.14","515.14","","-1.52%"
"09/17/1990","523.11","523.11","523.11","523.11","","-1.14%"
"09/14/1990","529.12","529.12","529.12","529.12","","-0.25%"
"09/13/1990","530.42","530.42","530.42","530.42","","-1.66%"
"09/12/1990","539.39","539.39","539.39","539.39","","-0.46%"
"09/11/1990","541.87","541.87","541.87","541.87","","-0.87%"
"09/07/1990","546.60","546.60","546.60","546.60","","-1.89%"
"09/06/1990","557.15","557.15","557.15","557.15","","0.02%"
"09/05/1990","557.06","557.06","557.06","557.06","","-0.94%"
"09/04/1990","562.34","562.34","562.34","562.34","","-0.89%"
"09/03/1990","567.41","567.41","567.41","567.41","","-0.63%"
"08/31/1990","571.02","571.02","571.02","571.02","","2.08%"
"08/30/1990","559.38","559.38","559.38","559.38","","0.55%"
"08/28/1990","556.34","556.34","556.34","556.34","","1.74%"
"08/27/1990","546.83","546.83","546.83","546.83","","-0.90%"
"08/24/1990","551.78","551.78","551.78","551.78","","-2.08%"
"08/23/1990","563.49","563.49","563.49","563.49","","-1.71%"
"08/22/1990","573.30","573.30","573.30","573.30","","-0.72%"
"08/21/1990","577.48","577.48","577.48","577.48","","-1.03%"
"08/20/1990","583.47","583.47","583.47","583.47","","-0.29%"
"08/16/1990","585.15","585.15","585.15","585.15","","0.17%"
"08/15/1990","584.16","584.16","584.16","584.16","","-0.54%"
"08/14/1990","587.33","587.33","587.33","587.33","","-0.45%"
"08/13/1990","590.01","590.01","590.01","590.01","","-0.33%"
"08/10/1990","591.97","591.97","591.97","591.97","","-0.25%"
"08/09/1990","593.47","593.47","593.47","593.47","","-0.41%"
"08/08/1990","595.93","595.93","595.93","595.93","","-1.19%"
"08/07/1990","603.12","603.12","603.12","603.12","","-0.74%"
"08/06/1990","607.63","607.63","607.63","607.63","","-0.96%"
"08/03/1990","613.49","613.49","613.49","613.49","","0.21%"
"08/02/1990","612.22","612.22","612.22","612.22","","0.04%"
"08/01/1990","611.98","611.98","611.98","611.98","","-0.40%"
"07/31/1990","614.41","614.41","614.41","614.41","","-0.85%"
"07/30/1990","619.66","619.66","619.66","619.66","","-0.71%"
"07/27/1990","624.09","624.09","624.09","624.09","","-0.31%"
"07/26/1990","626.00","626.00","626.00","626.00","","-0.31%"
"07/25/1990","627.96","627.96","627.96","627.96","","0.33%"
"07/24/1990","625.91","625.91","625.91","625.91","","-0.66%"
"07/20/1990","630.10","630.10","630.10","630.10","","0.10%"
"07/19/1990","629.47","629.47","629.47","629.47","","-0.27%"
"07/18/1990","631.17","631.17","631.17","631.17","","0.26%"
"07/17/1990","629.53","629.53","629.53","629.53","","-0.19%"
"07/16/1990","630.73","630.73","630.73","630.73","","0.11%"
"07/13/1990","630.02","630.02","630.02","630.02","","0.33%"
"07/12/1990","627.97","627.97","627.97","627.97","","0.08%"
"07/11/1990","627.47","627.47","627.47","627.47","","0.46%"
"07/10/1990","624.60","624.60","624.60","624.60","","0.21%"
"07/09/1990","623.30","623.30","623.30","623.30","","-0.56%"
"07/06/1990","626.81","626.81","626.81","626.81","","-0.10%"
"07/05/1990","627.42","627.42","627.42","627.42","","-0.36%"
"07/04/1990","629.71","629.71","629.71","629.71","","0.00%"
"07/03/1990","629.70","629.70","629.70","629.70","","0.04%"
"07/02/1990","629.44","629.44","629.44","629.44","","0.82%"
"06/29/1990","624.32","624.32","624.32","624.32","","-0.39%"
"06/28/1990","626.76","626.76","626.76","626.76","","-0.05%"
"06/27/1990","627.10","627.10","627.10","627.10","","0.54%"
"06/26/1990","623.76","623.76","623.76","623.76","","-0.38%"
"06/25/1990","626.14","626.14","626.14","626.14","","0.35%"
"06/22/1990","623.95","623.95","623.95","623.95","","0.16%"
"06/21/1990","622.98","622.98","622.98","622.98","","0.09%"
"06/20/1990","622.43","622.43","622.43","622.43","","0.10%"
"06/19/1990","621.79","621.79","621.79","621.79","","-0.82%"
"06/18/1990","626.90","626.90","626.90","626.90","","-0.22%"
"06/15/1990","628.28","628.28","628.28","628.28","","-0.32%"
"06/14/1990","630.30","630.30","630.30","630.30","","-0.17%"
"06/13/1990","631.38","631.38","631.38","631.38","","-0.48%"
"06/12/1990","634.42","634.42","634.42","634.42","","-0.05%"
"06/11/1990","634.76","634.76","634.76","634.76","","-0.20%"
"06/08/1990","636.06","636.06","636.06","636.06","","0.01%"
"06/07/1990","636.00","636.00","636.00","636.00","","-0.10%"
"06/06/1990","636.64","636.64","636.64","636.64","","-0.07%"
"06/05/1990","637.08","637.08","637.08","637.08","","0.13%"
"06/04/1990","636.24","636.24","636.24","636.24","","0.19%"
"06/01/1990","635.02","635.02","635.02","635.02","","-0.22%"
"05/31/1990","636.40","636.40","636.40","636.40","","-0.65%"
"05/30/1990","640.58","640.58","640.58","640.58","","-0.09%"
"05/29/1990","641.14","641.14","641.14","641.14","","0.16%"
"05/28/1990","640.13","640.13","640.13","640.13","","-1.12%"
"05/25/1990","647.36","647.36","647.36","647.36","","0.17%"
"05/23/1990","646.25","646.25","646.25","646.25","","-0.18%"
"05/22/1990","647.40","647.40","647.40","647.40","","0.03%"
"05/21/1990","647.22","647.22","647.22","647.22","","0.43%"
"05/17/1990","644.44","644.44","644.44","644.44","","0.80%"
"05/16/1990","639.34","639.34","639.34","639.34","","-0.24%"
"05/15/1990","640.86","640.86","640.86","640.86","","0.30%"
"05/14/1990","638.92","638.92","638.92","638.92","","-0.68%"
"05/11/1990","643.31","643.31","643.31","643.31","","-0.26%"
"05/09/1990","645.01","645.01","645.01","645.01","","0.32%"
"05/08/1990","642.98","642.98","642.98","642.98","","0.16%"
"05/07/1990","641.95","641.95","641.95","641.95","","-0.18%"
"05/04/1990","643.09","643.09","643.09","643.09","","0.14%"
"05/03/1990","642.16","642.16","642.16","642.16","","0.94%"
"05/02/1990","636.15","636.15","636.15","636.15","","-0.45%"
"05/01/1990","639.01","639.01","639.01","639.01","","0.03%"
"04/24/1990","638.80","638.80","638.80","638.80","","-0.79%"
"04/23/1990","643.91","643.91","643.91","643.91","","0.35%"
"04/20/1990","641.69","641.69","641.69","641.69","","-0.34%"
"04/19/1990","643.91","643.91","643.91","643.91","","0.53%"
"04/18/1990","640.53","640.53","640.53","640.53","","-0.21%"
"04/17/1990","641.87","641.87","641.87","641.87","","0.29%"
"04/16/1990","640.01","640.01","640.01","640.01","","0.06%"
"04/12/1990","639.61","639.61","639.61","639.61","","0.78%"
"04/11/1990","634.69","634.69","634.69","634.69","","0.41%"
"04/10/1990","632.09","632.09","632.09","632.09","","-0.22%"
